id,mean_diff,G
truly,0.0225,M
dramatically,0.0224,M
enable,0.0224,M
judiciary,0.0224,M
speedy,0.022266667,M
took,0.02225,M
insurance,0.022177778,M
deputy,0.022,M
dubious,0.022,M
nor,0.021983333,M
revenue,0.021925,M
candidates,0.0219,M
debates,0.0218,M
demanded,0.0218,M
import,0.0218,M
retardation,0.0218,M
combination,0.02175,M
funded,0.0217,M
restraint,0.021685714,M
confer,0.02168,M
rules,0.021633333,M
abused,0.0216,M
conflict,0.0216,M
substance,0.0216,M
undermine,0.021566667,M
composition,0.0215,M
larceny,0.0214,M
timing,0.0214,M
performance,0.021314286,M
ftca,0.0213,M
staff,0.0213,M
georgia's,0.0212,M
restrictive,0.021166667,M
illustrates,0.0211,M
voters,0.021088889,M
publishing,0.021,M
strictly,0.021,M
dealer,0.02085,M
disposed,0.0208,M
form,0.020755556,M
few,0.020733333,M
removing,0.0206,M
tobacco,0.0206,M
treated,0.0206,M
writ,0.020511111,M
appellants,0.0205,M
reports,0.020485714,M
concerned,0.0204,M
entire,0.0204,M
seniority,0.020333333,M
strength,0.02028,M
write,0.020233333,M
reliable,0.02,M
blue,0.01984,M
founding,0.0198,M
where,0.019769231,M
sexual,0.0197,M
tuition,0.019666667,M
compensatory,0.01964,M
broadcasting,0.0196,M
countries,0.0196,M
disclosed,0.0196,M
incorporated,0.019533333,M
charge,0.019511111,M
intentionally,0.0194,M
looks,0.0194,M
affairs,0.019314286,M
stewart,0.019314286,M
collect,0.0191,M
special,0.019090909,M
rejects,0.019033333,M
online,0.019,M
square,0.019,M
individuals,0.018977778,M
integrity,0.018966667,M
unanimously,0.01895,M
agency,0.018945455,M
solicitation,0.018933333,M
issuing,0.0189,M
closure,0.0188,M
hardship,0.0188,M
acquired,0.01876,M
brennan,0.018733333,M
exhaust,0.018733333,M
corruption,0.0187,M
juror,0.018625,M
absolute,0.0186,M
brooks,0.0186,M
jurisdiction,0.018569231,M
stopped,0.0185,M
bell,0.0184,M
credits,0.0184,M
div,0.0184,M
learned,0.0184,M
contexts,0.018366667,M
chose,0.018333333,M
disease,0.018333333,M
intentional,0.018333333,M
conclude,0.018288889,M
balanced,0.0182,M
follow,0.0182,M
house,0.0182,M
advances,0.01815,M
summary,0.018125,M
batson,0.0181,M
concededly,0.0181,M
bay,0.018,M
marketing,0.018,M
powers,0.018,M
said,0.017981818,M
division,0.017933333,M
major,0.017914286,M
consolidated,0.0179,M
completed,0.0178,M
pleading,0.0178,M
sixth,0.017777778,M
observer,0.0176,M
roughly,0.0176,M
speech,0.017472727,M
coercive,0.0174,M
licensing,0.0173,M
incriminating,0.0172,M
nebraska,0.0172,M
remainder,0.0172,M
rental,0.0172,M
clearly,0.01712,M
assurance,0.0171,M
fiduciary,0.0171,M
implicit,0.017033333,M
classic,0.017,M
plurality's,0.017,M
january,0.01695,M
capable,0.016933333,M
carefully,0.016914286,M
option,0.0169,M
isolated,0.016866667,M
september,0.0168,M
power,0.016769231,M
penalties,0.016714286,M
constitutes,0.016685714,M
se,0.016685714,M
receive,0.016666667,M
erred,0.0166,M
submitted,0.0166,M
outset,0.01655,M
waive,0.01655,M
burglary,0.01648,M
families,0.0164,M
impede,0.0164,M
per,0.0164,M
aid,0.016325,M
statutes,0.016127273,M
subsequent,0.016125,M
admittedly,0.0161,M
initiate,0.016,M
rptr,0.016,M
things,0.016,M
random,0.01595,M
strike,0.015914286,M
requests,0.01588,M
exception,0.01588,M
reality,0.015833333,M
research,0.015833333,M
eng,0.0158,M
antitrust,0.015688889,M
library,0.01565,M
primarily,0.015625,M
goldberg,0.0156,M
offenses,0.01555,M
hoc,0.0155,M
pure,0.015466667,M
unfairness,0.015466667,M
henry,0.0154,M
serious,0.015377778,M
claimant,0.0153,M
extra,0.0152,M
speculation,0.0152,M
personnel,0.015133333,M
continue,0.015085714,M
trying,0.01508,M
messages,0.015,M
terminated,0.015,M
la,0.014966667,M
serve,0.014955556,M
effects,0.014933333,M
regulate,0.014888889,M
killed,0.014666667,M
assignments,0.0146,M
discriminated,0.0146,M
furman,0.0146,M
moment,0.0145,M
oath,0.0145,M
x,0.01444,M
alexander,0.0144,M
federal,0.0144,M
murder,0.0144,M
logic,0.014366667,M
enforcement,0.01434,M
distinct,0.014314286,M
designated,0.01428,M
implicitly,0.014233333,M
roberts,0.0141,M
changes,0.0141,M
page,0.01408,M
country,0.014066667,M
arising,0.014025,M
brandeis,0.014,M
winship,0.014,M
privilege,0.013977778,M
prohibited,0.013875,M
discharge,0.01385,M
cfr,0.013725,M
rely,0.013725,M
introduction,0.0137,M
hamilton,0.013666667,M
come,0.013555556,M
reaching,0.013542857,M
within,0.013538462,M
aspect,0.013533333,M
christian,0.0135,M
neither,0.013454545,M
decree,0.013314286,M
anderson,0.01328,M
them,0.013261538,M
minority,0.013222222,M
foreign,0.0132,M
strange,0.0132,M
victim,0.013125,M
conform,0.0131,M
selective,0.0131,M
securities,0.013088889,M
example,0.013072727,M
indication,0.013,M
story,0.01292,M
denied,0.01292,M
emphasize,0.0129,M
referendum,0.0129,M
sides,0.0129,M
guaranteed,0.0128,M
scheme,0.0128,M
comment,0.012725,M
mental,0.012725,M
contingent,0.0127,M
knowingly,0.0127,M
laid,0.0127,M
prosecutorial,0.0127,M
served,0.012675,M
appendix,0.012466667,M
puts,0.012466667,M
immunity,0.01244,M
jurisdictional,0.012425,M
authorities,0.0124,M
wholesale,0.0124,M
opinions,0.012377778,M
report,0.01234,M
connecticut,0.012314286,M
the,0.012314286,M
directs,0.0123,M
human,0.0123,M
levels,0.0123,M
habeas,0.0122,M
programming,0.0122,M
requiring,0.012177778,M
plurality,0.01216,M
condemned,0.0121,M
consist,0.0119,M
encourages,0.0118,M
precluded,0.0118,M
contemplated,0.01175,M
amounts,0.011714286,M
representative,0.011714286,M
investigate,0.0116,M
words,0.01156,M
contractor,0.0115,M
lost,0.011433333,M
albeit,0.0114,M
deliver,0.0114,M
straightforward,0.0114,M
play,0.011366667,M
raises,0.011366667,M
word,0.011355556,M
banc,0.011333333,M
mentally,0.011333333,M
showing,0.011288889,M
aggregate,0.0112,M
efficiency,0.0112,M
begin,0.011114286,M
typical,0.0111,M
steps,0.01104,M
facility,0.011,M
demand,0.010942857,M
younger,0.0108,M
petitions,0.010742857,M
small,0.010725,M
ineffective,0.010633333,M
demonstrate,0.0106,M
having,0.0106,M
user,0.0106,M
specific,0.010563636,M
consequence,0.010485714,M
disagreement,0.010433333,M
created,0.010422222,M
implicate,0.0104,M
worse,0.0104,M
context,0.010381818,M
set,0.010290909,M
running,0.01024,M
year,0.01022,M
georgia,0.010155556,M
designation,0.0101,M
transfers,0.0101,M
insist,0.0101,M
convict,0.010066667,M
client's,0.01,M
terms,0.009927273,M
needs,0.009914286,M
indirect,0.0098,M
mine,0.00975,M
fears,0.0097,M
deliberations,0.0096,M
races,0.0096,M
reed,0.0096,M
justices,0.009542857,M
argued,0.009525,M
clayton,0.0095,M
burdens,0.009485714,M
complex,0.009433333,M
customs,0.009433333,M
assessments,0.0094,M
declining,0.0094,M
definite,0.0094,M
motion,0.009377778,M
creates,0.00935,M
predicated,0.0093,M
reducing,0.009266667,M
jail,0.009233333,M
to,0.009171429,M
none,0.009125,M
shifting,0.0091,M
act’s,0.009,M
delayed,0.009,M
fails,0.009,M
odd,0.009,M
provide,0.009,M
solution,0.009,M
welfare,0.009,M
easy,0.00896,M
violence,0.008942857,M
enabling,0.0089,M
interference,0.008833333,M
sullivan,0.008766667,M
inapplicable,0.00868,M
administered,0.008666667,M
republic,0.0086,M
practical,0.008511111,M
advised,0.00848,M
loss,0.008475,M
criminal,0.008461538,M
campaign,0.0084,M
march,0.0084,M
october,0.00824,M
impose,0.008222222,M
allow,0.0082,M
respecting,0.0082,M
restatement,0.008133333,M
arguing,0.008,M
effective,0.008,M
felt,0.008,M
manner,0.007977778,M
officer,0.00776,M
sued,0.007733333,M
guarantee,0.007725,M
allegations,0.007714286,M
communications,0.007714286,M
mills,0.007666667,M
employee's,0.00764,M
analyzing,0.0076,M
n.w,0.0076,M
unlawful,0.0076,M
unusual,0.00755,M
arrangement,0.0074,M
card,0.0074,M
companies,0.0074,M
situation,0.007325,M
rock,0.0073,M
alien,0.007285714,M
case,0.007228571,M
natural,0.0072,M
fine,0.007133333,M
strategy,0.0071,M
brings,0.007,M
circuits,0.007,M
exists,0.006925,M
ongoing,0.0069,M
stanford,0.0068,M
series,0.006766667,M
placed,0.0067,M
invasion,0.0066,M
relationships,0.0066,M
theoretical,0.0066,M
undertake,0.0066,M
located,0.006533333,M
afoul,0.0065,M
statements,0.006466667,M
addition,0.006325,M
numerous,0.006314286,M
clarity,0.0063,M
respectfully,0.006288889,M
involving,0.0062,M
activities,0.006177778,M
shield,0.00615,M
represented,0.006085714,M
retain,0.005933333,M
weighing,0.0059,M
presumed,0.005766667,M
through,0.005683333,M
games,0.0056,M
cranch,0.0055,M
wrongdoing,0.0055,M
decade,0.0054,M
priority,0.00535,M
market,0.005311111,M
comm,0.005266667,M
amounted,0.0052,M
flood,0.0052,M
furnish,0.0052,M
stay,0.005175,M
long,0.005072727,M
jenkins,0.005066667,M
claiming,0.005,M
deliberately,0.005,M
curiam,0.00495,M
council,0.004914286,M
departure,0.004914286,M
homicide,0.0049,M
transfer,0.0048,M
applicability,0.0048,M
stability,0.0048,M
character,0.004777778,M
resolved,0.004742857,M
disputed,0.0046,M
spoken,0.0046,M
wage,0.00456,M
sets,0.004533333,M
owed,0.0045,M
subdivisions,0.0045,M
heard,0.004366667,M
permit,0.004288889,M
price,0.004222222,M
presume,0.004166667,M
diminished,0.00415,M
prohibit,0.004125,M
identify,0.004114286,M
allegation,0.0041,M
domain,0.0041,M
happen,0.004,M
transcript,0.004,M
occurred,0.003911111,M
arguments,0.0039,M
congress,0.003828571,M
distribution,0.003828571,M
whole,0.003825,M
expired,0.0038,M
unlimited,0.0038,M
attend,0.0037,M
debtor,0.003685714,M
drafted,0.0036,M
water,0.003577778,M
approach,0.00356,M
unacceptable,0.0035,M
they,0.003488889,M
willing,0.003466667,M
assessment,0.003325,M
will,0.0033,M
estimate,0.0032,M
feature,0.0032,M
named,0.0032,M
controversies,0.0031,M
residency,0.0031,M
pendency,0.003,M
pending,0.00295,M
into,0.0029,M
rape,0.0029,M
attendance,0.0028,M
dangerous,0.0028,M
employer's,0.0028,M
hostile,0.0028,M
mcculloch,0.0028,M
never,0.0028,M
h,0.002777778,M
nations,0.002766667,M
expressly,0.002711111,M
arrangements,0.0027,M
in,0.0027,M
claims,0.002657143,M
front,0.0026,M
causing,0.0025,M
somehow,0.002433333,M
jurors,0.002422222,M
commenced,0.0024,M
consistent,0.0024,M
hall,0.0024,M
reynolds,0.0024,M
william,0.0024,M
fair,0.002377778,M
witnesses,0.0023,M
legislature,0.002288889,M
ownership,0.002257143,M
columbia,0.002233333,M
assuming,0.002225,M
giving,0.002225,M
signs,0.0022,M
tie,0.0022,M
boards,0.002,M
borne,0.002,M
origin,0.00196,M
san,0.00195,M
operate,0.001933333,M
possession,0.0019,M
surrounding,0.00184,M
before,0.00184,M
minnesota,0.001833333,M
built,0.0018,M
businesses,0.0018,M
prerequisite,0.0018,M
resource,0.0017,M
retarded,0.00168,M
akin,0.0016,M
parole,0.0016,M
postal,0.0016,M
chicago,0.001566667,M
person,0.001533333,M
arrived,0.0015,M
regulates,0.0015,M
knows,0.00148,M
motivated,0.001433333,M
occurs,0.001433333,M
active,0.0014,M
lord,0.0014,M
adopting,0.001366667,M
appearance,0.001333333,M
works,0.001314286,M
regulations,0.0013,M
education,0.001288889,M
employee,0.001225,M
actions,0.0012,M
faculty,0.0012,M
village,0.0012,M
limitation,0.001133333,M
particularly,0.001133333,M
allowed,0.001133333,M
pursuant,0.0011,M
hospitals,0.0011,M
ind,0.001066667,M
determination,0.001,M
imprisoned,0.001,M
erroneous,9.33E-04,M
imposing,9.20E-04,M
already,9.00E-04,M
boston,9.00E-04,M
starting,9.00E-04,M
depart,8.80E-04,M
conditions,8.67E-04,M
filing,8.67E-04,M
operation,8.00E-04,M
returns,8.00E-04,M
mitchell,8.00E-04,M
election,7.00E-04,M
component,6.00E-04,M
applications,6.00E-04,M
challenges,6.00E-04,M
commits,6.00E-04,M
discussions,6.00E-04,M
employee’s,6.00E-04,M
unwilling,5.50E-04,M
drivers,4.67E-04,M
reduced,4.40E-04,M
owner,4.00E-04,M
significantly,4.00E-04,M
discipline,4.00E-04,M
inquire,4.00E-04,M
interrogation,4.00E-04,M
successful,4.00E-04,M
creditor,3.50E-04,M
therein,3.00E-04,M
prevents,2.67E-04,M
assign,2.00E-04,M
condition,2.00E-04,M
relate,2.00E-04,M
silent,2.00E-04,M
