id,mean_diff,G
garrett,0.0202,F
recipient,0.0201,F
arbitrate,0.02,F
disparity,0.02,F
establishment,0.02,F
port,0.02,F
over,0.019984615,F
occur,0.019885714,F
age,0.019822222,F
attachment,0.0198,F
equality,0.0198,F
subsidiary,0.0198,F
you,0.019622222,F
denial,0.0196,F
offence,0.0196,F
notion,0.019514286,F
effectuate,0.0194,F
unconstitutional,0.019377778,F
weight,0.01935,F
litigants,0.019333333,F
bring,0.0193,F
murders,0.0192,F
enforceable,0.019133333,F
implementation,0.01908,F
circuit’s,0.019,F
directing,0.019,F
jackson,0.019,F
patient,0.019,F
reporting,0.019,F
rec,0.018933333,F
unequivocally,0.0188,F
deems,0.0187,F
meaningful,0.0187,F
view,0.0186,F
identical,0.018514286,F
bodies,0.0184,F
roe,0.0184,F
describing,0.01835,F
pay,0.018311111,F
problems,0.0183,F
risk,0.018288889,F
informed,0.018285714,F
august,0.0182,F
receipts,0.0182,F
individual's,0.01815,F
terminate,0.01815,F
assertion,0.018125,F
employed,0.018025,F
advantage,0.018,F
applied,0.018,F
compelling,0.017925,F
nondiscriminatory,0.0179,F
explaining,0.017885714,F
concede,0.01785,F
metropolitan,0.0178,F
pays,0.0178,F
tool,0.0178,F
permitted,0.017711111,F
causes,0.0177,F
deter,0.0177,F
legislatures,0.017685714,F
reported,0.01768,F
physician,0.017633333,F
continental,0.0176,F
mechanism,0.0176,F
home,0.017533333,F
lenity,0.0174,F
cooper,0.0173,F
precise,0.017285714,F
ward,0.017266667,F
indians,0.017228571,F
opportunities,0.0172,F
rodriguez,0.0172,F
speculative,0.0172,F
off,0.017125,F
subjective,0.017033333,F
paramount,0.017,F
utah,0.017,F
risks,0.016933333,F
petitioner's,0.016911111,F
apartment,0.0169,F
position,0.01688,F
struck,0.016833333,F
internet,0.0168,F
intervene,0.0168,F
clause,0.016738462,F
amicus,0.016714286,F
changed,0.016714286,F
emphasizes,0.0167,F
charges,0.0166,F
sherman,0.016533333,F
typically,0.016433333,F
seeking,0.016422222,F
thompson,0.016371429,F
demanding,0.0163,F
name,0.01615,F
restricting,0.0161,F
quality,0.016033333,F
recent,0.01595,F
central,0.015911111,F
difficulties,0.01588,F
deductions,0.015866667,F
nevertheless,0.015825,F
chance,0.0158,F
inmates,0.0158,F
products,0.0158,F
bargain,0.01568,F
exempt,0.015625,F
beginning,0.0156,F
deduction,0.0156,F
victims,0.0156,F
insufficient,0.015514286,F
negotiations,0.0155,F
construed,0.015425,F
care,0.0154,F
idea,0.015366667,F
suit,0.01532,F
excessive,0.015285714,F
coolidge,0.015266667,F
identifying,0.01524,F
spending,0.015133333,F
homes,0.0151,F
destroyed,0.015,F
kansas,0.015,F
pervasive,0.015,F
stake,0.014914286,F
proving,0.01484,F
discern,0.0148,F
statutory,0.0148,F
initially,0.014766667,F
data,0.014742857,F
accounts,0.0147,F
deadline,0.01464,F
consideration,0.014577778,F
robinson,0.01455,F
suffered,0.014542857,F
schemes,0.01448,F
situated,0.01448,F
subsequently,0.014433333,F
butler,0.0144,F
d.c,0.0144,F
principles,0.0144,F
wages,0.0144,F
intrusion,0.014333333,F
withdrawal,0.0143,F
adverse,0.0142,F
crown,0.0142,F
perspective,0.0142,F
legitimate,0.014133333,F
violations,0.014044444,F
contentions,0.014,F
accorded,0.013933333,F
defines,0.013933333,F
fell,0.0139,F
powerful,0.0139,F
acquittal,0.0138,F
illustrate,0.0138,F
institutionalized,0.0138,F
resolving,0.0138,F
apparent,0.013625,F
information,0.013581818,F
certification,0.013542857,F
twenty,0.013314286,F
bringing,0.0133,F
interstate,0.0132,F
lines,0.01315,F
assn,0.013125,F
privileges,0.013114286,F
remaining,0.013114286,F
resolve,0.013025,F
alleges,0.013,F
mcdonnell,0.013,F
johnson,0.012977778,F
commonly,0.01295,F
values,0.012933333,F
specified,0.012925,F
drafters,0.012866667,F
failed,0.012822222,F
truck,0.0128,F
panel,0.012733333,F
school,0.012690909,F
ii,0.012654545,F
certiorari,0.0126,F
explains,0.012514286,F
trials,0.012514286,F
mission,0.0125,F
martinez,0.0124,F
realized,0.0124,F
shot,0.0124,F
period,0.01236,F
fishing,0.0123,F
expense,0.012285714,F
comments,0.01228,F
run,0.012225,F
citizens,0.012222222,F
machine,0.0122,F
societal,0.0122,F
past,0.012177778,F
item,0.0121,F
claim,0.012030769,F
sept,0.012,F
one's,0.01195,F
disparate,0.011933333,F
joined,0.011925,F
offered,0.011925,F
diminish,0.0119,F
duration,0.0119,F
account,0.011844444,F
joint,0.011833333,F
overall,0.01175,F
hour,0.0117,F
sufficient,0.0117,F
delivery,0.011633333,F
immigration,0.011633333,F
police,0.0116,F
misplaced,0.0115,F
va,0.011433333,F
agrees,0.0114,F
evaluate,0.0114,F
influence,0.0114,F
resulted,0.0114,F
state,0.0114,F
weber,0.0114,F
consequently,0.011366667,F
expenditure,0.01136,F
original,0.01136,F
municipal,0.011325,F
accomplished,0.011266667,F
directive,0.0112,F
familiar,0.011133333,F
fix,0.0111,F
precedent,0.011088889,F
contemporaneous,0.011,F
lawsuits,0.011,F
shows,0.010914286,F
law,0.010828571,F
degree,0.010711111,F
proposal,0.01068,F
letters,0.01065,F
eighth,0.010625,F
coercion,0.0106,F
supplement,0.0106,F
yet,0.01054,F
absent,0.010525,F
participating,0.0105,F
indicated,0.010485714,F
s.w,0.01045,F
examination,0.01035,F
maine,0.01035,F
bill,0.010311111,F
extends,0.010233333,F
contemporary,0.010133333,F
end,0.010111111,F
affords,0.0101,F
predecessor,0.0101,F
yield,0.0101,F
undermines,0.010066667,F
imports,0.01,F
retained,0.01,F
timely,0.009933333,F
encompasses,0.0099,F
certainly,0.009755556,F
paper,0.009733333,F
testimonial,0.0097,F
facto,0.00968,F
inter,0.00968,F
creation,0.009633333,F
immediate,0.0096,F
leave,0.0096,F
must,0.009571429,F
real,0.009511111,F
ill,0.009425,F
sufficiency,0.0094,F
mitigating,0.009288889,F
passenger,0.00928,F
authorizing,0.009257143,F
half,0.009257143,F
british,0.0092,F
denying,0.009142857,F
agreed,0.0091,F
baker,0.0091,F
treating,0.0091,F
vacate,0.00908,F
district,0.009057143,F
draws,0.009,F
poor,0.009,F
favor,0.008977778,F
drawing,0.00892,F
obstacle,0.0089,F
speaker,0.0089,F
street,0.0088,F
citing,0.008777778,F
became,0.008733333,F
electoral,0.0087,F
lose,0.0087,F
novo,0.00868,F
valid,0.008622222,F
adults,0.0086,F
filings,0.0086,F
implementing,0.0086,F
instructions,0.008575,F
received,0.008555556,F
invalidate,0.00855,F
commission's,0.008433333,F
provided,0.008327273,F
standards,0.008288889,F
implies,0.00824,F
originally,0.008233333,F
constitution's,0.0082,F
dc,0.0082,F
interested,0.0082,F
ky,0.0082,F
permission,0.00808,F
promoting,0.008066667,F
additional,0.008,F
patently,0.008,F
child,0.007977778,F
satisfied,0.00795,F
tax,0.007938462,F
stated,0.007927273,F
vermont,0.0079,F
offer,0.007885714,F
fired,0.0078,F
school's,0.0078,F
head,0.00776,F
fee,0.007711111,F
covered,0.0077,F
spouse,0.007685714,F
safeguard,0.007666667,F
management,0.007625,F
census,0.0075,F
reaffirmed,0.0075,F
consumer,0.007457143,F
authorization,0.007433333,F
college,0.007433333,F
regardless,0.007425,F
destruction,0.0073,F
casey,0.00728,F
thereof,0.007233333,F
gave,0.007225,F
resolution,0.007175,F
indigent,0.00708,F
interior,0.00695,F
conceded,0.006933333,F
accommodate,0.0068,F
acquisition,0.0068,F
plead,0.0068,F
uscs,0.0068,F
categorical,0.00675,F
prompt,0.00675,F
temporary,0.006733333,F
testing,0.006733333,F
electronic,0.0066,F
falsely,0.0066,F
adherence,0.00655,F
conceivable,0.00655,F
characteristic,0.0065,F
around,0.0064,F
narcotics,0.0064,F
aware,0.00635,F
doubt,0.006236364,F
domicile,0.0062,F
invalidated,0.0062,F
left,0.006177778,F
notes,0.006125,F
willfully,0.0061,F
dictionary,0.006085714,F
overt,0.006,F
existed,0.005833333,F
belong,0.0058,F
reconsider,0.0058,F
formulation,0.00568,F
attempting,0.0056,F
possessed,0.0055,F
voted,0.0055,F
harmed,0.0054,F
customers,0.005366667,F
entertain,0.00528,F
postconviction,0.005233333,F
once,0.005177778,F
extending,0.00515,F
remains,0.00515,F
satisfy,0.005125,F
flexibility,0.0051,F
naturalization,0.005066667,F
dec,0.00504,F
territorial,0.0049,F
transport,0.0049,F
unfortunate,0.004866667,F
person's,0.0048,F
teachers,0.004733333,F
flexible,0.0047,F
laches,0.0047,F
probable,0.004622222,F
affirmance,0.0046,F
suspect,0.00455,F
exercise,0.004527273,F
illegitimate,0.004466667,F
prosecutors,0.004433333,F
notice,0.0044,F
traditionally,0.0044,F
whites,0.0044,F
required,0.004316667,F
distinguish,0.004314286,F
procedures,0.004266667,F
abandon,0.0042,F
recipients,0.0042,F
taxable,0.0042,F
resulting,0.004171429,F
causation,0.00415,F
____,0.004125,F
psychological,0.0041,F
modification,0.00404,F
discriminates,0.004,F
evaluated,0.004,F
forcing,0.004,F
keeping,0.004,F
gas,0.003925,F
grievance,0.0039,F
private,0.0039,F
govern,0.0038,F
prosecution,0.0038,F
nationality,0.0036,F
device,0.003533333,F
elimination,0.0035,F
whether,0.00346,F
intellectual,0.0034,F
signatory,0.0034,F
rendered,0.003371429,F
substitute,0.003333333,F
positions,0.0032,F
wisdom,0.00315,F
proffered,0.003066667,F
beliefs,0.003,F
interpretation,0.003,F
purchases,0.0029,F
effect,0.0028,F
rhode,0.0028,F
life,0.00272,F
status,0.002688889,F
setting,0.002625,F
finley,0.0026,F
list,0.0026,F
lived,0.0026,F
gardner,0.0025,F
schools,0.002422222,F
speed,0.0024,F
indeed,0.002342857,F
faced,0.002333333,F
apply,0.002272727,F
secretary,0.002222222,F
choose,0.0022,F
defer,0.0022,F
responsibilities,0.0022,F
error,0.002181818,F
instant,0.002133333,F
object,0.002125,F
give,0.00208,F
along,0.002,F
booth,0.002,F
es,0.002,F
perry,0.002,F
sea,0.002,F
today,0.002,F
declaration,0.001933333,F
prescribe,0.0019,F
turned,0.00188,F
contempt,0.001833333,F
assert,0.0018,F
experienced,0.0018,F
sue,0.0018,F
considering,0.00175,F
aguilar,0.0017,F
contracts,0.001622222,F
responsibility,0.001622222,F
procedural,0.001555556,F
fill,0.0015,F
proportionality,0.0015,F
savings,0.0015,F
scientific,0.0015,F
youth,0.0015,F
courts,0.0015,F
attorney's,0.001433333,F
sent,0.00135,F
colorado,0.001342857,F
plant,0.0013,F
previously,0.001266667,F
seizures,0.00124,F
currently,0.0012,F
access,0.0012,F
reserve,0.0012,F
land,0.001133333,F
moot,0.0011,F
juveniles,0.0011,F
function,0.001028571,F
former,0.001025,F
confirmed,0.001,F
forum,0.001,F
offenders,0.001,F
tension,0.001,F
asserted,9.43E-04,F
vii,9.33E-04,F
finding,9.00E-04,F
extent,9.00E-04,F
regard,9.00E-04,F
involve,8.67E-04,F
firms,8.00E-04,F
injunction,8.00E-04,F
outweigh,8.00E-04,F
returned,8.00E-04,F
seized,8.00E-04,F
deny,7.50E-04,F
objection,7.50E-04,F
quo,7.50E-04,F
voluntary,7.50E-04,F
compare,6.50E-04,F
clerk,6.33E-04,F
opposition,6.33E-04,F
distinguishing,6.00E-04,F
aggrieved,6.00E-04,F
existing,6.00E-04,F
officers,6.00E-04,F
protections,6.00E-04,F
render,6.00E-04,F
holder,5.33E-04,F
acting,5.00E-04,F
exceeded,4.00E-04,F
seriously,4.00E-04,F
taxes,4.00E-04,F
federally,3.00E-04,F
citizen,2.00E-04,F
extended,2.00E-04,F
multiple,2.00E-04,F
residential,2.00E-04,F
room,2.00E-04,F
institutional,1.00E-04,F
preponderance,1.00E-04,F
